Trace
Swept SA
A.10.52,N9000A
929917000,-76.7969087917988
932476000,-75.9265904786927
935035000,-75.8343096857581
937594000,-76.1347638449334
940153000,-75.991252659868
942712000,-76.4705540397064
945271000,-76.13286001756
947830000,-76.5486988842744
950389000,-76.199719597437
952948000,-76.0650501421926
955507000,-77.1986488428154
958066000,-77.0801520474733
960625000,-75.6881089433874
963184000,-76.5189748792381
965743000,-77.2472547152403
968302000,-75.119025571251
970861000,-76.8238093572272
973420000,-75.1037986157683
975979000,-75.7989129818626
978538000,-75.5086802008543
981097000,-75.501964927539
983656000,-76.0555476819713
986215000,-75.3084336654891
988774000,-75.8294123711894
991333000,-76.39173214036
993892000,-75.8934223764874
996451000,-76.9462376688233
999010000,-76.8019662385461
1001569000,-75.6542956849341
1004128000,-76.2472528811109
1006687000,-76.2633936460273
1009246000,-75.793359569385
1011805000,-76.2598125829781
1014364000,-76.0060308332214
1016923000,-76.2359474866578
1019482000,-75.766378365256
1022041000,-75.7002341335071
1024600000,-76.22474353856
1027159000,-76.5070929274587
1029718000,-75.9317184393905
1032277000,-75.9962887061415
1034836000,-75.6753714332603
1037395000,-76.5632854534116
1039954000,-76.6482954085717
1042513000,-76.1588062123329
1045072000,-76.0086838268672
1047631000,-76.5185347900526
1050190000,-76.4446609725656
1052749000,-76.4408248995663
1055308000,-76.3054805235286
1057867000,-76.005754713864
1060426000,-76.891309342131
1062985000,-76.7406436161728
1065544000,-76.5557629217554
1068103000,-76.3596468525425
1070662000,-76.0729076261889
1073221000,-76.3610590808587
1075780000,-76.6334705769964
1078339000,-76.8458120512651
1080898000,-76.9693528110659
1083457000,-76.8023347676932
1086016000,-75.6794335395554
1088575000,-76.6011489341799
1091134000,-75.5461063970264
1093693000,-76.3135584302024
1096252000,-76.5634872774402
1098811000,-75.9938528072925
1101370000,-76.8811038290628
1103929000,-76.410278150664
1106488000,-76.3902778053869
1109047000,-75.8948760965493
1111606000,-76.7898508663192
1114165000,-77.1542403331039
1116724000,-75.5010715119228
1119283000,-75.7260825506061
1121842000,-75.8288261224535
1124401000,-76.06198552314
1126960000,-76.22051149123
1129519000,-75.9120712085981
1132078000,-76.5394046697089
1134637000,-76.7743217360462
1137196000,-76.2416957564302
1139755000,-75.6563995590307
1142314000,-76.1427612201901
1144873000,-76.038073543025
1147432000,-76.9172271387788
1149991000,-76.1774980325681
1152550000,-76.4703151760755
1155109000,-76.2589731078572
1157668000,-76.2009416256577
1160227000,-76.1126892784858
1162786000,-75.8732568061367
